predicted,テキスト
0.790542876,いろんなセブン行ったけど全部売り切れだった
0.790404912,アレルギーがあるから食べられない
0.790211724,本当に楽しみです絶対食べます
0.790096732,さんびゃくえんたかすぎだろ
0.790002733,うぅえーんアタチも食べたい
0.789863925,美味しそうだねえ食うまでもない
0.789860952,hikakinが休んでいい日にち
0.788836529,再販でやはり闇を感じた
0.788774652,ラーメン屋に勝てるわけなくて草
0.788520677,ドラゴンボールの一番くじ買いに行ったらたまたま売ってて食べたらめっちゃ美味かった
0.78830364,ヒカキン字上手いね
0.788197715,売ってないぞー
0.7879421,hikakinずっと大好きだから絶対食べます
0.787311461,本日頂きましたとても美味しかったです
0.786677503,夢ビートボクサーじゃないのか
0.786624665,どこまで行ってもめちゃくちゃ優しい人だなあ
0.786077331,買えたぁ
0.786077331,買えたぜ
0.786077331,サムネ変えたか笑
0.786071154,ヒカキンは期待を裏切らない
0.785654266,どうぞって言った瞬間ウマ娘ながれた
0.784274241,ぼくはごさいですたべたいです
0.783022394,ラーメン大好きだから必ず食べます
0.78287761,いい報告であってほしい
0.782465264,戻って来てくれてありがとう
0.781929033,どこに売ってるのヒカキンちょうだい
0.781790246,ラーメンゲシュタルト崩壊した
0.781598883,美味そうー絶対買います
0.781379474,そのラーメン買いたくなります
0.781346545,待って今食べてたら蓋当たりあった
0.779933652,味噌ラーメン大好きなので楽しみです
0.779698025,在庫がない
0.778785957,休むどころか働いてて草
0.77841925,応援したいから買う売り切れちゃうかなあ
0.778409662,ヒカキン開発とか向いてそう
0.777456495,ビックダディって言ったの誰
0.776536857,コレは一度は食べたくなる
0.775621841,味噌ラーメンが一番好きだから嬉しい
0.775551075,これは普通に感動したわ
0.77529314,やっぱり一周間はえーな楽しみ
0.774001536,本当にこの人尊敬する
0.773972241,報告が楽しみな人
0.773904279,夢を叶えるって素晴らしいおめでとうヒカキン
0.773680303,しょうゆきん作れ
0.773005851,絶対うまいやん買うか本当におめでとうございます
0.772801299,この人はすごい
0.772739777,一つ言いたい味噌食えねーよー
0.772342202,発売されたら即食べたい
0.772203831,ヒカキンってすげーなー
0.771860405,めっちゃ探したけど買えなかった人
0.771743259,明日買いに行く人
0.771142137,半額なら買います
0.769794518,もう一つの夢だったかっこよすぎ
0.769002745,絶対買いにいくー
0.7689393,ラーメン食べてみたい
0.768244309,食べてみたいー
0.768074452,絶対に買います
0.767557745,高すぎやな
0.766806828,食べてみた人
0.766659547,ミソきんさんだ
0.765367082,めちゃめちゃ人気になるとは思わなかった
0.76451743,絶対手に入れる
0.764293624,売り切れで買えなかったよー
0.763228485,容器だけで0円しそう
0.76289538,0えっ凄っ絶対に買う
0.76260549,食べたいけど売ってないです
0.762419588,hikakinさんセブンイレブンなかった
0.762359418,絶対かぃますoどっちとも
0.761648251,次はおにぎりか飲み物作りそう
0.761549118,夢に本気になれる聖人youtuberの鑑
0.761264915,ヒカキンさんかっこいい絶対食べます
0.760943306,メンマ好きにはたまらない
0.758948975,おい休めよラーメンは食っとくから
0.758906769,美味そうだなぁそうに決まってる
0.757359248,あんなしっかりもやし入ってることあるんや
0.756558004,こんなん買うしか無いやん
0.754777859,めっちゃ美味しそう食べてみたい
0.754082457,夢かなえる凄い
0.753973351,速報田舎売ってない
0.753524775,そんなんたべるしかないでしょ
0.752638316,売り切れ続出しそうだな
0.752614518,0回食ってみよ
0.752048697,不味すぎ0からやり直せ
0.751609749,高いッッ
0.751609749,高い普通
0.751507688,絶対にうまいそうに決まってる言うまでもないね
0.751204037,ぼくもラーメンだいすきです
0.750834254,ヒカキンのラーメンめっちゃおいしかったです
0.749253388,生半可な気持ちでやらないで
0.747515659,いつまで活動休止するの
0.746441538,心の中という感じ
0.746093638,どんな報告かなどんな報告でも神回だ
0.74526513,買いにいったけど売り切れだった
0.745254156,休んでなくて草
0.741137195,聞く前から嬉しくてドキドキする
0.740664435,めちゃくちゃ楽しみ美味しそうだから早く食べてみたい
0.740394335,おめでとうございますたくさんたくさん売れますように
0.740301031,売り切れちゃったからまた買いたいなー
0.738955663,そのうち袋麺も出してくれ
0.737821855,マジでうまそう食べてー
0.737503738,んーこんな感じか
0.737286456,美味しかったですありがとうございます
0.737252783,視聴後いや休んで無いやん
0.735611657,どこにも売っとらん
0.735264603,とても美味しかったですもやしの食感すごかった
0.734720383,美味しそう食いてぇー
0.733605211,もやしが入ってるって珍しくね
0.733001072,0点じゃないんかい
0.732923596,これみながら食いたい
0.732828126,絶対食べたいお腹すいた
0.732812063,とりあえずススル君に土下座しな
0.732413946,食いたくなってきた
0.732016387,早く発売してほしい
0.731771683,実質休んでない
0.731304579,シンプルにバカ美味そう
0.731220297,夢叶うってめちゃくちゃいいことだね
0.730929608,いっそのことラーメン店作りそう
0.729393525,ちょっとうまそうなの草
0.729286534,マスオtvありますか
0.728267473,それ休みじゃねぇだろちゃんと休めよ
0.728046063,買いました美味しかったです
0.72688991,人工甘味料に驚き
0.725233406,なかったからすみれ食べた美味かった
0.724148336,私まねきねこきん出ました
0.723850577,店やって欲しい
0.723836402,絶対売り切れなってるやろな
0.723276562,さっき買ってきたよー
0.72303643,台湾ででもでも買いたい
0.722995931,普通でした
0.722995931,普通でした
0.722092033,戻ってきた
0.72081618,絶対食べるそうに決まってる
0.720211246,休んでないやん笑
0.720211246,休んでないやん笑笑
0.719432506,買うの恥ずい
0.718575922,0円くらいなら買ってた
0.717042516,復活おめでとうございます最高
0.715876047,必ず買います美味しそう
0.715472776,無いからまた売れや
0.714958385,誠実で好き
0.714092162,普通に食おう
0.710342807,食べてみたいです楽しみ
0.70908084,買いたいけど売り切れてそう
0.708729279,美味しかったヒカキンさん最高
0.708648344,これって期間限定
0.706902237,禊ん
0.706208401,ガツッとくるカップ飯楽しみ
0.705518187,ひかちゃんおめでとうございます
0.704447245,へへー
0.70320633,なんかもう嬉しい泣ける矢部
0.70307789,うわわ美味しそうすぎる絶対買う
0.70153257,何時発売なの
0.701011465,味噌ラーメン大好きだから嬉しいー
0.699881748,買いました
0.699881748,かいました
0.699881748,かいました
0.698516865,しおきんお願いします
0.697036932,みそキン早く食べたい
0.696521306,これは絶対買う
0.694782459,ラーメン専門店より美味かった
0.69375276,ヒカキン習字上手い
0.693062186,ヒカキンさんは生きる伝説
0.692575322,めちゃくちゃ美味かったですこれからも頑張ってください
0.690113008,これは食いたい
0.689659774,いつかラーメン屋さん作りそう
0.689033321,みそかみそきらいなんよ
0.688706297,まだなんかわからんけどおめでとう
0.68647125,0秒のヒカキン
0.686382448,買いますおいしそう
0.685808449,やばいクレーマーみたいなポーズ
0.685408131,ミソキソ
0.68427773,もう絶対買うんだけど
0.683350436,しおキン
0.680772396,誕生日だ絶対買う
0.67910508,美味しそう絶対食べます
0.678584588,はやく食べたいわоо
0.677721593,食べてみたいです
0.677674766,食いてー
0.676594483,売ってねぇ売り切れてら
0.671497564,いいですね
0.671335846,後半ドキュメンタリーみたい素敵
0.670776815,いよいよ明日かホント楽しみ
0.670510833,まじでどうでもいい
0.670342711,ヒカキンさん大好きです
0.669663855,最初のオープニングをhikakintveveryeekでも許される
0.6670246,絶対食べますね
0.665887776,絶対買ってやる
0.665831512,めっちゃ食べたい食べてみる
0.665711442,ガチこれ美味すぎ
0.665368172,グットボタンおしてね
0.664035867,サムネ変わってる
0.663595359,うまそうだけどちょっと高そう
0.662769521,ちょっとたべてみたいです
0.662736534,youtuberの師匠って感じです
0.661147894,早く食べたいです
0.660985577,これは絶対美味い
0.660670568,いらねぇー
0.660394506,美味しくなさそう買うけど
0.660261704,普通に美味しそう
0.660246956,サムネ変わった
0.659616746,スープうまかったで
0.659374689,食べたくてウズウズ
0.658660975,絶対買います
0.658660975,絶対買います
0.658660975,絶対買います
0.658660975,絶対買います
0.658660975,絶対買います
0.658660975,絶対買います
0.657072694,ちょっと高いけど絶対買う
0.656285748,普通に美味かった
0.656285748,普通に美味かった
0.652647565,これくらいやろ笑
0.651170654,やっぱ普通なんやろ
0.649467792,美味しそうですね
0.649037336,ラーメン美味しかったです
0.648697907,普通に美味そう
0.648517863,それでも人工甘味料入ってる
0.647950424,あいたいな
0.64780501,これほんとに美味かった
0.646982883,売り切れだったたべてぇ
0.646904912,どんな報告かめっちゃ楽しみ
0.645851625,美味しかったですー
0.641679512,本当に美味しかったです
0.637599396,意外と字綺麗
0.63315844,面白いですね
0.631197869,本当にこだわりを感じる
0.628868352,絶対買う人
0.628868352,絶対買う人
0.628656046,はやく買いにいこ
0.628614563,感動しました
0.628614563,感動しました
0.627593225,美味しそう発売日楽しみです
0.627165769,しおきんきそう
0.627140549,買えなかった
0.620759907,ついに今日発売か
0.61801645,ラーメン作りたい
0.615022229,買えない
0.61466579,めちゃ早く食べたい
0.613822746,ちぢれ麺がいいね
0.610098142,食べたすぎる待ちきれない
0.609740414,ヒカキンあんたやっぱすげぇよ
0.609698075,美味しそう食べたい
0.609698075,美味しそう食べたい
0.609505105,絶対に買う
0.609434912,ヒカキン習字うまい
0.60877362,どんな結果でも大好きだよ
0.607283412,食いたいけどたけぇよ
0.6035867,食べたいー
0.6035867,食べたーい
0.6035867,食べたーい
0.6035867,食べたーい
0.602505703,うまそー
0.599676935,控えめに言っても神
0.599310582,買います
0.599121897,けんからか
0.592705359,もはやyoutuberがやることじゃないすげえなあ
0.591945924,めっちゃ美味しそう絶対買う
0.591001147,頑張ってください
0.589238117,うまかったぁ
0.589238117,よかったね
0.582933879,ぜったい買う人
0.582535304,みそる美味しそう
0.582335425,trendhikakinpoint久しぶりに聞いた
0.581720716,食べるの楽しみ
0.580960321,美味しそー
0.58079123,発売日に絶対買う
0.580710721,おめでとうミソきん
0.580675177,もっと休んでくれ
0.580254168,売ってない
0.5786447,めしキン
0.577173129,税金対策
0.576071048,おいしそうすぎる
0.574801207,買ってくる
0.572653652,いただきやす◎
0.570887709,美味しすぎた
0.568253936,ほんとおもろいな
0.56725566,蒙古タンメン買おう
0.566369074,ラーメン食べたい
0.561890584,明日やー
0.561175181,ヒカキンおもれー
0.560753514,すてき食べたい
0.559247618,どうしても早く食べたい
0.559129442,絶対買うは
0.555874019,ありがとうございます
0.555874019,ありがとうございます
0.546384049,めっちゃうまかったよ
0.546285715,おうちない
0.54598889,おっきくなったね
0.545682167,蒙古タンメン買おっと
0.544891746,あしたからだ楽しみ
0.544583422,幼なじみyoutuberhikakinさんマスオさん
0.543068431,おめでとうございます
0.543068431,おめでとうございます
0.543068431,おめでとうございます
0.541305373,絶対食べます
0.540786423,めちゃくちゃ美味しそう食べます
0.540221782,なんやねん
0.538059139,早く食べたい
0.538059139,早く食べたい
0.538059139,早く食べたい
0.538059139,早く食べたい
0.53626459,とっても美味しかったです
0.53603968,ラーメン最高
0.53603968,ラーメンか
0.535889535,おいしかったよ
0.535669149,値段はいくら
0.533840245,興味ない
0.531939032,送金美味しそう
0.529967613,めっちゃ美味かったです
0.526903644,めっちゃ美味しかったです
0.526903644,めっちゃ美味しかったです
0.526903644,めっちゃ美味しかったです
0.5262692,くっそ美味そう
0.526239731,たべたーい
0.524763445,ヒカキンさんおめでとう
0.522721416,た高い
0.521873648,美味かったです
0.521873648,美味かったです
0.520388309,絶対明日食べる
0.518940411,なんか感動する
0.518771371,なんか当たった
0.517381858,ヒカキンさんはじめまして
0.516992489,めちゃめちゃ食べたいです
0.516052924,招き猫あたった
0.513000951,美味しかったです
0.513000951,美味しかったです
0.513000951,美味しかったです
0.506629768,まじうまかった
0.500636746,とりあえず食べまーす
0.499167924,サムネめっちゃいい
0.487376235,絶対食べなきゃ
0.485516004,再販楽しみ
0.485516004,楽しみ☻
0.482585502,マジでうまそう
0.477198534,ちゃんと美味かった
0.474953825,スーパー美味いって
0.474373636,買うね
0.468626944,好きです
0.468247116,めちゃ美味しかった
0.467453642,ヒカキン頑張れ
0.465889842,楽しみです
0.463867964,マジで楽しみ
0.460401353,めちゃくちゃ美味しかったです
0.455468646,めちゃ美味しそう
0.455389026,そんな美味くない
0.444083919,結局金儲け
0.439621426,みそる
0.439621426,みそる
0.439621426,みそる
0.435435736,買った
0.429889097,高くね
0.426753884,この調子でしょゆきんとしおきんととんこつきんもだしてくれ
0.425669704,素敵すぎる
0.42254781,ほんとにすごい
0.422342156,ヒカキンさん
0.415599105,食べたい
0.415599105,食べたい
0.415599105,食べたい
0.415599105,食べたい
0.415599105,食べたい
0.415599105,食べたい
0.414988266,味噌菌食べたけどまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずい
0.403523935,めっちゃ美味かった
0.402705355,絶対買う
0.402705355,絶対買う
0.402705355,絶対買う
0.402705355,絶対買う
0.402705355,絶対買う
0.402705355,絶対買う
0.400060257,食べるね
0.399062788,うまそ
0.399062788,うまそ
0.399062788,うまちょ
0.389754812,おいしくなかったくない
0.389679669,かっこよすぎる
0.387794264,すするやん
0.374577153,おいしそう
0.374577153,おいしそう
0.366676425,あさってやん
0.364970786,おいしかった
0.358677937,みそすけ
0.352366986,セイキンヒヤシチュウカ
0.347546088,食べなきゃ
0.337489655,ぜったいうまい
0.335168577,美味しそう
0.335168577,美味しそう
0.335168577,美味しそう
0.335168577,美味しそう
0.335168577,美味しそう
0.335168577,美味しそう
0.335168577,美味しそう
0.334417837,絶対食べる
0.334417837,絶対食べる
0.334417837,絶対食べる
0.334417837,絶対食べる
0.322271666,美味しかった
0.318736209,スター気取り
0.317558661,発売待ち遠しい
0.313259416,美味そう
0.313259416,美味そう
0.310286282,結構期待はずれ
0.307515619,明日発売
0.291082245,うまそう
0.291082245,うまそう
0.238029646,感動tt
0.236764018,youareamazingcan'taittotryyourramenintheus
0.134490725,だいすき
0.126540083,上手い
0.101796798,おーい
0.099928127,おめでとう
0.099928127,おめでとう
0.098639828,すき
0.096578972,かっこいい
0.089418054,ください
0.076724321,りゅうせい
0.076039978,面白い
0.074312471,いらん
0.066879181,やったー
0.064047819,まず
0.059844427,な
0.055446119,ぼったくり
0.042850197,は
0,爆笑
0,神
0,あ
0,あ
