predicted,テキスト
0.873509407,応援しとるで絶対買うわ
0.873495042,どんな報告でも応援してます
0.873439312,なんな涙出てきた夢って叶ったら凄いよなぁ
0.873062968,いよいよ明日かホント楽しみ
0.873011887,食べるの楽しみ
0.872763753,この調子でしょゆきんとしおきんととんこつきんもだしてくれ
0.872677624,ちょっとたべてみたいです
0.87256211,そのうち袋麺も出してくれ
0.872350812,あらたなレさキャラの誕生
0.872142971,前回より明らかに彩度上がってる
0.871899426,コンビニで買えるのはいいですね
0.871782184,試食の時口ピチャピチャさせない
0.87141782,凄すぎてもう凄いしか言えなくなっちゃった
0.871371448,どうせしおきんとか増やすんでしょ商標取っとこ
0.870896876,夢ビートボクサーじゃないのか
0.870696664,夢を現実にするのカッコいい
0.870656073,ガチこれ美味すぎ
0.870575011,コンビニで見かけたら絶対買うしかない
0.870560288,好きなことで生きるってこうゆうことなんだなぁ
0.870389223,絶対誰も予想しない結果で草
0.870043993,食いたいけどたけぇよ
0.869818091,報告が楽しみな人
0.869801283,これからも夢を叶えて夢を俺たちに見せてくれ
0.869797468,休むとこが動いてて草
0.869578898,そんなんたべるしかないでしょ
0.869276583,hikakinさんすごいこれからも頑張ってください
0.86914134,蒙古タンメン買おっと
0.868545651,ラーメン専門店より美味かった
0.868534684,他のあじもつくってほしい
0.868421972,めちゃめちゃ食べたいです
0.868348181,そのラーメン買いたくなります
0.86832124,いつまで活動休止するの
0.868089616,セブンイレブンって時点で買う気せん
0.868056118,涙出そうになりました
0.868034363,視聴後いや休んで無いやん
0.86784935,ぼくはごさいですたべたいです
0.867774189,この量で0円オーバーは高すぎだろ
0.867567956,美味しかったです
0.867567956,美味しかったです
0.867567956,美味しかったです
0.867038846,努力が凄すぎて俺も頑張ろう
0.866956353,ひかちゃんおめでとうございます
0.86684072,これほんとに美味かった
0.866767824,ヒカキンさんはじめまして
0.866707504,美味しかったヒカキンさん最高
0.866697848,あそひかりラーメン作りたいです
0.866662979,サムネが変わっておる
0.866657197,サムネ変えたか笑
0.866434932,0月0日絶対見つけたら絶対買いに行く
0.866395891,普通に習字上手い笑
0.86632663,しおきんもほしいなんにせよおめでとうございます
0.865855753,戻って来てくれてありがとう
0.865621805,もはやyoutuberがやることじゃないすげえなあ
0.865405679,どんな報告かめっちゃ楽しみ
0.865274668,ガツッとくるカップ飯楽しみ
0.865209699,ニューミサのラーメンはほんとおいしい
0.865199268,買いたいけど売り切れてそう
0.865082741,ヒカきんさんこーださんしってます
0.864858687,ヒカキンおもれー
0.864798784,めちゃ美味しかった
0.864603043,招き猫あたった
0.86441195,ストーリーマーケの事例として勉強になる
0.864403188,めっちゃ美味かったです
0.864217877,この人はどこまで素晴らしいんだ
0.864088535,宇宙じゃないんかーいっ笑
0.864086032,失望したもう二度と買わない
0.864010394,グットボタンおしてね
0.863990307,ヒカキンさんテアロシップウダンがゲロキンといっました
0.863865674,どうしても早く食べたい
0.863854229,これみながら食いたい
0.863780856,そんな美味くない
0.863713443,明日買いに行く人
0.863605678,めちゃくちゃ美味かったですこれからも頑張ってください
0.863546729,めちゃくちゃ美味しかったです
0.863529682,もー映画にしていいぐらいすごい
0.863388598,誕生日だ絶対買う
0.863111794,あとコーラも大好きだね
0.862971246,税金対策も兼ねてるのかな
0.862777531,発売待ち遠しい
0.862776101,普通に美味しそう
0.86269486,よっかたですねゆめがかなってぼくもたべたいですどうががんばってぐださいぼくもおうえんしてます
0.862371266,この人ほど純粋な人おらんと思う
0.862350285,近所にコンビニがコンビニがねぇ
0.861990094,後半ドキュメンタリーみたい素敵
0.86196357,早く食べたい早く発売しないかな
0.861936629,アレルギーがあるから食べられない
0.861794591,ちょっとうまそうなの草
0.86144501,もう一つの夢だったかっこよすぎ
0.861361325,絶対食べます
0.861187756,ヒカキんさんだいすきですゆうと0さい
0.860730112,絶対かぃますoどっちとも
0.860272229,美味かったです
0.860272229,美味かったです
0.860270739,めっちゃ食べたい食べてみる
0.860009432,どこまで行ってもめちゃくちゃ優しい人だなあ
0.859912455,はやく食べたいわоо
0.859872043,休んでないやん笑笑
0.859815896,0回食ってみよ
0.859715939,ヒカキン字上手いね
0.859613359,再生数が0万人いって欲しい人
0.859547675,幼なじみyoutuberhikakinさんマスオさん
0.859507978,おめでとうございます
0.859507978,おめでとうございます
0.859507978,おめでとうございます
0.859503269,一度は食べてみたい
0.859153569,醤油キンも欲しい
0.859105587,どんな結果でも大好きだよ
0.858958542,これは絶対買う
0.858956456,0個ずつ買いたいなぁー
0.858899713,食べたーい
0.858899713,食べたーい
0.858899713,食べたーい
0.858526886,本当に真面目な方やな尊敬するわ
0.857958436,売り切れ続出しそうだな
0.857948601,hikakinさんセブンイレブンなかった
0.857881725,これが洗脳か
0.857873142,本当にこだわりを感じる
0.857456923,実質休んでない
0.857284904,この努力は絶対報われるファイト
0.857259512,普通でした
0.857259512,普通でした
0.857145727,夢に本気になれる聖人youtuberの鑑
0.857083857,無いからまた売れや
0.857078314,みそるから入りました
0.857078314,みそるから入りました
0.857071757,かうと思った人
0.856941462,わたしもらーめんすきだよ
0.856657207,めっちゃうまかったよ
0.856263459,ヒカキンってすげーなー
0.855639994,夢って叶うのね
0.855585515,こんなん買うしか無いやん
0.855066955,両方食べました最高に美味い箱買いしました
0.854814291,塩ラーメンだとしおきん豚骨ラーメンだととんきんじゃあ正油ラーメンだとせいきんになる
0.854585111,メンマ好きにはたまらない
0.854404688,ヒカキンさんおめでとう
0.854352474,まだなんかわからんけどおめでとう
0.854241252,いつかラーメン屋さん作りそう
0.854083478,これくらいやろ笑
0.853500128,絶対食べなきゃ
0.853498518,また小銭稼ぐの
0.853406191,普通に美味かった
0.853406191,普通に美味かった
0.853056192,絶対に買います
0.853004813,んーこんな感じか
0.852998257,みそふの方がいい
0.85296005,最初のオープニングをhikakintveveryeekでも許される
0.852906108,食いたくなってきた
0.852806628,みそかみそきらいなんよ
0.852567315,絶対買います
0.852567315,絶対買います
0.852567315,絶対買います
0.852567315,絶対買います
0.852567315,絶対買います
0.852567315,絶対買います
0.852528811,ずっと夢を追い続ける姿痺れます
0.852320969,送金美味しそう
0.852066934,しおきんお願いします
0.851849735,発売日に絶対買う
0.851478636,ラーメンゲシュタルト崩壊したわ
0.851346076,普通に美味そう
0.85130918,本当にこの人尊敬する
0.851273298,もっとゆーちゅーばーになってくださいゆうと0さい
0.85101074,早くブラジルにも届くといいな
0.850734949,0万食は確定してるな
0.85039103,とりあえず食べまーす
0.850136757,テュデイズヒカキンズポーイント0兆万点
0.850066662,結構期待はずれ
0.849987984,くっそ美味そう
0.849955857,買いますおいしそう
0.849872708,絶対買うは
0.849733531,みそるからきました
0.849695921,休んでないやん笑
0.849598825,スープうまかったで
0.84943223,youareamazingcan'taittotryyourramenintheus
0.848907351,ヒカキン習字上手い
0.848488629,売ってねぇ売り切れてら
0.848485112,めちゃ早く食べたい
0.848440289,買わない訳が無い
0.848249435,あしたからだ楽しみ
0.848136723,感動しました
0.848136723,感動しました
0.84811604,食べてみた人
0.848029137,おめでとうミソきん
0.847923338,映像比べに来ました
0.847861171,次はラーメンチェーンですね
0.847612917,ナレーションのトーンがほん怖
0.84756732,おっきくなったね
0.847516954,めちゃ美味しそう
0.847374201,サムネ変わった
0.847318351,くるりインスパイア系なのかな
0.847164631,ヒカキン頑張れ
0.846675158,ちぢれ麺がいいね
0.846603453,マスオtvありますか
0.846443355,尊敬する人物hikakinレーニンゴルバチョフ
0.846189618,休むどころか働いてて草
0.846184373,地元に味噌吟とゆうラーメン屋がある
0.845948696,買うの恥ずい
0.845682681,ヒカキンさん大好きです
0.845273852,今夜の夜食にします
0.845085025,これは食いたい
0.844781399,食べたいー
0.844717622,ぼくもラーメンだいすきです
0.844640017,容器だけで0円しそう
0.843914747,早く発売してほしい
0.843582571,ヒカキン習字うまい
0.843414307,面白いですね
0.843021154,絶対明日食べる
0.842835069,成分公表してほい
0.842608809,ヒカルマネしてて草
0.842168152,hikakinさん頑張ったな
0.842043757,みそる美味しそう
0.841884851,夢を諦めないこそ人生
0.841796815,控えめに言っても神
0.841705978,絶対買う人
0.841705978,絶対買う人
0.84167248,売ってないんだわ
0.841647625,セブン店員だから買おー
0.841424704,美味しかった
0.841234207,サムネ変わってる
0.841013491,食いてー
0.84092772,ミソきんさんだ
0.839979529,みそるから来た人
0.839809716,題名変わってて草
0.839621603,何時発売なの
0.839484453,売ってないぞー
0.839455485,不味すぎ返金しろ
0.838999212,さんびゃくえんたかすぎだろ
0.838986695,しょうゆきん作れ
0.838943243,えーすご自作やば
0.838419676,ラーメン食べてみたい
0.838005066,ラーメン食べたい
0.837937355,ちゃんと美味かった
0.837393463,絶対買ってやる
0.837201118,0円くらいなら買ってた
0.836386323,夢の味買います
0.836256981,これ作る為に0年の新曲出さなかった説
0.835961401,マジでうまそう
0.834020495,めっちゃ美味かった
0.83401227,ありがとうございます
0.83401227,ありがとうございます
0.832566142,セブンイレブンにありませんでした
0.832284689,今から間に合いますか
0.831428647,どこにも売っとらん
0.83121419,普通に食おう
0.830851912,食べるね
0.830413163,高いッッ
0.830248356,食べなきゃ
0.830160916,早く食べたい
0.830160916,早く食べたい
0.830160916,早く食べたい
0.830160916,早く食べたい
0.830012202,遂に報告来ましたか何かワクワクしちゃう?≧??≦?
0.829799175,hikakin様最高
0.829641819,楽しみです
0.829479158,ラーメン作りたい
0.829189241,簡潔にはなさんかい
0.828741193,蒙古タンメン買おう
0.82870394,習字普通に上手い
0.828689039,再販楽しみ
0.828639269,やっぱ普通なんやろ
0.827757299,頑張ってください
0.8272264,休んでなくて草
0.826219857,僕買いました
0.826001346,すてき食べたい
0.825710535,0点じゃないんかい
0.825234652,ついに今日発売か
0.825148165,戻ってきた
0.825120687,半額なら買います
0.824769497,再販まだかなーまだかなー
0.824551225,買えなかった
0.824510813,ちょっと高いけど絶対買う
0.824211061,美味しすぎた
0.823723257,美味しそー
0.82364279,もっと休んでくれ
0.823584676,かっこよすぎる
0.823470712,スーパー美味いって
0.823232293,はやく買いにいこ
0.82258004,何月にみずきできたんですか
0.8225106,おー買います
0.822333455,セブンにしかないのか
0.822014093,おいしそうすぎる
0.821957409,ラーメンゲシュタルト崩壊した
0.82107836,絶対買う
0.82107836,絶対買う
0.82107836,絶対買う
0.82107836,絶対買う
0.82107836,絶対買う
0.82107836,絶対買う
0.819428146,いらねぇー
0.818790078,両方とも買えました
0.818297982,コメントの数だけ買う
0.817889333,心の中という感じ
0.817268074,まじでどうでもいい
0.816880584,結局金儲け
0.816059947,普通に買うわ
0.81560266,まじうまかった
0.814997196,0月0日の日セブンイレブン行かねば
0.814359605,絶対食べる
0.814359605,絶対食べる
0.814359605,絶対食べる
0.814359605,絶対食べる
0.813756526,絶対に買う
0.813706696,おいしかったよ
0.813640714,うん神だね
0.813239694,食べたくてウズウズ
0.813152134,スター気取り
0.812041283,値段はいくら
0.811810851,ぜったい買う人
0.811810672,高い普通
0.811810017,店やって欲しい
0.811797023,美味しそう
0.811797023,美味しそう
0.811797023,美味しそう
0.811797023,美味しそう
0.811797023,美味しそう
0.811797023,美味しそう
0.811797023,美味しそう
0.811702192,うまかったぁ
0.810401797,いいですね
0.809975922,これって期間限定
0.807747483,しおきんきそう
0.807374239,買えたぜ
0.805815935,誠実で好き
0.805695713,なんか当たった
0.802076459,買いました
0.80117172,みそすけ
0.800192416,おいしくなかったくない
0.800156713,買えたぁ
0.799446285,ぜったいうまい
0.797672749,ラーメンか
0.797494769,塩分0とか正気か返金しろ
0.796267331,0秒のヒカキン
0.794923186,サムネめっちゃいい
0.792087674,買うね
0.7919873,素敵すぎる
0.791704714,絶対手に入れる
0.791618764,たべたーい
0.791422606,マジで楽しみ
0.790760517,夢かなえる凄い
0.789914131,一十二度見ても
0.789529264,買います
0.78934896,意外と字綺麗
0.78835237,ほんとおもろいな
0.785441339,おーい
0.784752429,明日やー
0.783106387,この人はすごい
0.782181203,買った
0.781413615,しおキン
0.780924022,美味そう
0.780924022,美味そう
0.779986382,好きです
0.779818237,なんか感動する
0.779447019,買えない
0.779104114,へへー
0.778483391,面白い
0.777010322,すするやん
0.77640897,食べたい
0.77640897,食べたい
0.77640897,食べたい
0.77640897,食べたい
0.77640897,食べたい
0.77640897,食べたい
0.772789717,ほんとにすごい
0.771524131,おうちない
0.771167994,うまそー
0.770226002,めしキン
0.770131469,爆笑
0.769654214,あさってやん
0.769316673,興味ない
0.76758647,た高い
0.767429948,僕にも下さい
0.767140567,しょーもな
0.766266942,上手い
0.764539301,セイキンヒヤシチュウカ
0.764490902,やったー
0.763857126,禊ん
0.762244999,0円に値下げしろ
0.761847496,だいすき
0.761147022,おいしかった
0.761009693,味噌菌食べたけどまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずいまずい
0.760151565,ヒカキンさん
0.758551776,高くね
0.756524384,明日発売
0.752685785,ぼったくり
0.752155244,みそる
0.752155244,みそる
0.752155244,みそる
0.752080739,在庫がない
0.751762629,よかったね
0.749454618,超普通
0.748433828,売ってない
0.747258782,すき
0.747154355,税金対策
0.745605767,いただきやす◎
0.745540082,うまそ
0.745540082,うまそ
0.74460113,誰が買うか
0.744600415,楽しみ?
0.743627131,かいました
0.743627131,かいました
0.743224144,習字が上手
0.742206573,けんからか
0.740991592,りゅうせい
0.739978135,高すぎやな
0.739789128,0再販
0.73843044,あいたいな
0.737375379,感動tt
0.736924469,おいしそう
0.736924469,おいしそう
0.732854545,うまちょ
0.732568264,なんやねん
0.732451141,ラーメン最高
0.729533255,何だ神か
0.727078974,買ってくる
0.720243633,自分用0
0.717141211,ミソキソ
0.708865702,おめでとう
0.708865702,おめでとう
0.707818687,いらん
0.696401179,あ
0.696401179,あ
0.694818318,な
0.692902267,うまそう
0.692902267,うまそう
0.691713214,まず
0.676356792,神
0.670018852,かっこいい
0.647520125,???????????????????????????????????????????youtubecreater????????????????????????namastejapan
0.598991513,は
0.596809208,ください
